sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-49404::contradiction,val-49404,306139,A group of people sitting around a table with laptops and notebooks.,A group of people running around a table with laptops and notebooks,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000306139.jpg,"['backpack', 'bottle', 'chair', 'dining table', 'laptop', 'person']","{'chair': 7, 'person': 8, 'laptop': 7, 'backpack': 1, 'bottle': 1, 'dining table': 2}",test
val-49404::entailment,val-49404,306139,A group of people sitting around a table with laptops and notebooks.,A group of individuals sitting around a table with laptops and notebooks,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000306139.jpg,"['backpack', 'bottle', 'chair', 'dining table', 'laptop', 'person']","{'chair': 7, 'person': 8, 'laptop': 7, 'backpack': 1, 'bottle': 1, 'dining table': 2}",test
val-494506::contradiction,val-494506,263679,Two people on a beach flying  akite,One person on a beach flying akite,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000263679.jpg,"['kite', 'person']","{'person': 4, 'kite': 3}",test
val-494506::entailment,val-494506,263679,Two people on a beach flying  akite,Two individuals on a beach flying akite,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000263679.jpg,"['kite', 'person']","{'person': 4, 'kite': 3}",test
val-494820::contradiction,val-494820,47740,A person with their legs in the sand near a kite,Two people with their legs in the sand near a kite,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000047740.jpg,"['kite', 'person']","{'person': 4, 'kite': 2}",test
val-497570::contradiction,val-497570,520707,People are walking around with their luggage at an airport.,People are sitting around with their luggage at an airport,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000520707.jpg,"['handbag', 'person', 'suitcase', 'tv']","{'handbag': 4, 'person': 14, 'suitcase': 1, 'tv': 3}",test
val-498040::contradiction,val-498040,263679,two people standing on the sand of a beach in front of a large colorful kite,two people standing on the sand of a beach in front of a small colorful kite,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000263679.jpg,"['kite', 'person']","{'person': 4, 'kite': 3}",test
val-498470::contradiction,val-498470,301718,Two people sitting at a table eating.,One person sitting at a table eating,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000301718.jpg,"['bottle', 'bowl', 'cup', 'dining table', 'fork', 'knife', 'person']","{'bottle': 2, 'dining table': 1, 'person': 2, 'cup': 1, 'fork': 2, 'knife': 2, 'bowl': 1}",test
val-498470::entailment,val-498470,301718,Two people sitting at a table eating.,Two individuals sitting at a table eating,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000301718.jpg,"['bottle', 'bowl', 'cup', 'dining table', 'fork', 'knife', 'person']","{'bottle': 2, 'dining table': 1, 'person': 2, 'cup': 1, 'fork': 2, 'knife': 2, 'bowl': 1}",test
val-499985::contradiction,val-499985,370677,Three people in work uniforms and visors standing together in front of various types of donuts.,One person in work uniforms and visors standing together in front of various types of donuts,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000370677.jpg,"['donut', 'person']","{'person': 3, 'donut': 13}",test
val-499985::entailment,val-499985,370677,Three people in work uniforms and visors standing together in front of various types of donuts.,Three individuals in work uniforms and visors standing together in front of various types of donuts,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000370677.jpg,"['donut', 'person']","{'person': 3, 'donut': 13}",test
val-501354::contradiction,val-501354,226058,A teddy bear couple sit on a couch together.,A teddy bear couple sit on a bench together,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000226058.jpg,"['couch', 'teddy bear']","{'couch': 1, 'teddy bear': 2}",test
val-503782::contradiction,val-503782,475064,A person  holding a piece of food in front of a cafe.,Two people holding a piece of food in front of a cafe,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000475064.jpg,"['donut', 'person']","{'person': 3, 'donut': 1}",test
val-503782::entailment,val-503782,475064,A person  holding a piece of food in front of a cafe.,AN individual holding a piece of food in front of a cafe,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000475064.jpg,"['donut', 'person']","{'person': 3, 'donut': 1}",test
val-507343::contradiction,val-507343,314177,The person is sitting on the unusual toilet in the bathroom.,The person is running on the unusual toilet in the bathroom,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000314177.jpg,"['person', 'toilet']","{'person': 1, 'toilet': 1}",test
val-507343::entailment,val-507343,314177,The person is sitting on the unusual toilet in the bathroom.,The individual is sitting on the unusual toilet in the bathroom,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000314177.jpg,"['person', 'toilet']","{'person': 1, 'toilet': 1}",test
val-512916::contradiction,val-512916,161781,A person riding skis down a hill on a race course.,A person pushing skis down a hill on a race course,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000161781.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-512916::entailment,val-512916,161781,A person riding skis down a hill on a race course.,AN individual riding skis down a hill on a race course,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000161781.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-514739::contradiction,val-514739,535094,Cow being fed a popsicle by a person over a fence.,Horse being fed a popsicle by a person over a fence,contradiction,contradiction_object,object:cow->horse,pending,/content/project/artifacts/datasets/coco2017/val2017/000000535094.jpg,"['cow', 'person']","{'person': 2, 'cow': 1}",test
val-519947::contradiction,val-519947,424551,"Two people climbing up a mountain, getting ready to ski.","One person climbing up a mountain, getting ready to ski",contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000424551.jpg,"['person', 'skis']","{'person': 2, 'skis': 1}",test
val-519947::entailment,val-519947,424551,"Two people climbing up a mountain, getting ready to ski.","Two individuals climbing up a mountain, getting ready to ski",entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000424551.jpg,"['person', 'skis']","{'person': 2, 'skis': 1}",test
val-526514::contradiction,val-526514,7386,a small motor bike outside of the garage,a large motor bike outside of the garage,contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000007386.jpg,"['bicycle', 'dog', 'motorcycle', 'truck']","{'dog': 1, 'motorcycle': 1, 'bicycle': 2, 'truck': 1}",test
val-526514::entailment,val-526514,7386,a small motor bike outside of the garage,a small motor bicycle outside of the garage,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000007386.jpg,"['bicycle', 'dog', 'motorcycle', 'truck']","{'dog': 1, 'motorcycle': 1, 'bicycle': 2, 'truck': 1}",test
val-528307::contradiction,val-528307,179174,A large stack of trunks and luggage on a sidewalk with people behind it.,A small stack of trunks and luggage on a sidewalk with people behind it,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000179174.jpg,"['person', 'suitcase', 'umbrella']","{'person': 8, 'suitcase': 14, 'umbrella': 1}",test
val-528307::entailment,val-528307,179174,A large stack of trunks and luggage on a sidewalk with people behind it.,A large stack of trunks and luggage on a sidewalk with individuals behind it,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000179174.jpg,"['person', 'suitcase', 'umbrella']","{'person': 8, 'suitcase': 14, 'umbrella': 1}",test
val-528551::contradiction,val-528551,266409,A person riding skis on top of a snow covered slope.,A person pushing skis on top of a snow covered slope,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000266409.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-528551::entailment,val-528551,266409,A person riding skis on top of a snow covered slope.,AN individual riding skis on top of a snow covered slope,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000266409.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-530517::contradiction,val-530517,114884,"A woman with a cigarette standing, while a group of people with luggage walk towards a bus.","A woman with a cigarette standing, while a group of people with luggage walk towards two buses",contradiction,contradiction_count,count:article->bus,pending,/content/project/artifacts/datasets/coco2017/val2017/000000114884.jpg,"['backpack', 'bus', 'handbag', 'person', 'suitcase']","{'bus': 6, 'backpack': 2, 'suitcase': 9, 'person': 13, 'handbag': 3}",test
val-533336::contradiction,val-533336,473821,A red couch next to a brown chair in a living room.,A blue couch next to a brown chair in a living room,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000473821.jpg,"['bowl', 'chair', 'couch']","{'couch': 1, 'chair': 2, 'bowl': 1}",test
val-533336::entailment,val-533336,473821,A red couch next to a brown chair in a living room.,A red sofa next to a brown chair in a living room,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000473821.jpg,"['bowl', 'chair', 'couch']","{'couch': 1, 'chair': 2, 'bowl': 1}",test
val-534371::contradiction,val-534371,105335,"A bowl of stew in a white bowl, being held by a person.","A bowl of stew in a black bowl, being held by a person",contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000105335.jpg,"['bowl', 'broccoli', 'carrot', 'person']","{'carrot': 7, 'bowl': 1, 'person': 2, 'broccoli': 1}",test
val-534371::entailment,val-534371,105335,"A bowl of stew in a white bowl, being held by a person.","A bowl of stew in a white bowl, being held by an individual",entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000105335.jpg,"['bowl', 'broccoli', 'carrot', 'person']","{'carrot': 7, 'bowl': 1, 'person': 2, 'broccoli': 1}",test
val-537254::contradiction,val-537254,356432,a grey couch and a glass table a very nice house,a grey bench and a glass table a very nice house,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000356432.jpg,"['couch', 'cup', 'keyboard']","{'couch': 2, 'keyboard': 1, 'cup': 2}",test
val-537254::entailment,val-537254,356432,a grey couch and a glass table a very nice house,a grey sofa and a glass table a very nice house,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000356432.jpg,"['couch', 'cup', 'keyboard']","{'couch': 2, 'keyboard': 1, 'cup': 2}",test
val-542379::contradiction,val-542379,9400,A group of people gaze at laptop screens.,A group of people gaze at tv screens,contradiction,contradiction_object,object:laptop->tv,pending,/content/project/artifacts/datasets/coco2017/val2017/000000009400.jpg,"['cup', 'keyboard', 'laptop', 'mouse', 'person']","{'person': 9, 'laptop': 5, 'mouse': 1, 'keyboard': 5, 'cup': 4}",test
val-543547::contradiction,val-543547,20553,The old stuff animal is on an old couch next to bottles.,The young stuff animal is on an old couch next to bottles,contradiction,contradiction_attribute,attribute:old->young,pending,/content/project/artifacts/datasets/coco2017/val2017/000000020553.jpg,"['bottle', 'chair', 'cup', 'dining table', 'teddy bear', 'umbrella', 'vase']","{'bottle': 3, 'teddy bear': 3, 'umbrella': 1, 'chair': 1, 'vase': 1, 'cup': 1, 'dining table': 1}",test
val-548150::contradiction,val-548150,300276,A couple of people standing in front of a table filled with cup cakes.,A couple of people sleeping in front of a table filled with cup cakes,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000300276.jpg,"['bench', 'bowl', 'cake', 'chair', 'dining table', 'person']","{'person': 4, 'cake': 14, 'bench': 1, 'bowl': 3, 'chair': 4, 'dining table': 4}",test
val-548150::entailment,val-548150,300276,A couple of people standing in front of a table filled with cup cakes.,A couple of individuals standing in front of a table filled with cup cakes,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000300276.jpg,"['bench', 'bowl', 'cake', 'chair', 'dining table', 'person']","{'person': 4, 'cake': 14, 'bench': 1, 'bowl': 3, 'chair': 4, 'dining table': 4}",test
val-548729::contradiction,val-548729,465806,A person reaches for a container on a counter.,Two people reaches for a container on a counter,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465806.jpg,"['banana', 'bowl', 'cup', 'person']","{'person': 3, 'cup': 2, 'banana': 7, 'bowl': 2}",test
val-548729::entailment,val-548729,465806,A person reaches for a container on a counter.,AN individual reaches for a container on a counter,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465806.jpg,"['banana', 'bowl', 'cup', 'person']","{'person': 3, 'cup': 2, 'banana': 7, 'bowl': 2}",test
val-549837::contradiction,val-549837,10707,Three people with cups on the couch and one with remote standing,Three people with cups on the bench and one with remote standing,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000010707.jpg,"['backpack', 'bottle', 'couch', 'cup', 'dining table', 'laptop', 'person', 'remote']","{'bottle': 2, 'couch': 2, 'dining table': 1, 'person': 3, 'cup': 2, 'remote': 3, 'laptop': 1, 'backpack': 1}",test
val-551458::contradiction,val-551458,572678,"A room with a couch, chairs, lamps, a table and curtains.","A room with a bench, chairs, lamps, a table and curtains",contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000572678.jpg,"['bowl', 'chair', 'couch', 'cup', 'dining table', 'fork', 'knife', 'potted plant', 'spoon', 'vase', 'wine glass']","{'couch': 2, 'chair': 6, 'dining table': 1, 'spoon': 7, 'cup': 5, 'fork': 2, 'knife': 3, 'bowl': 1, 'vase': 1, 'wine glass': 4, 'potted plant': 2}",test
val-552046::contradiction,val-552046,282298,People walking and loitering around a train station clock and ticket machines,People sitting and loitering around a train station clock and ticket machines,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000282298.jpg,"['backpack', 'clock', 'handbag', 'person']","{'clock': 2, 'backpack': 2, 'handbag': 1, 'person': 14}",test
val-552046::entailment,val-552046,282298,People walking and loitering around a train station clock and ticket machines,Individuals walking and loitering around a train station clock and ticket machines,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000282298.jpg,"['backpack', 'clock', 'handbag', 'person']","{'clock': 2, 'backpack': 2, 'handbag': 1, 'person': 14}",test
val-552900::contradiction,val-552900,393056,A person riding a wave on top of a surfboard.,A person pushing a wave on top of a surfboard,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000393056.jpg,"['person', 'surfboard']","{'person': 1, 'surfboard': 1}",test
val-555277::contradiction,val-555277,54592,Two people hiking up a mountain with their ski's.,One person hiking up a mountain with their ski's,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000054592.jpg,"['backpack', 'person', 'skis']","{'person': 2, 'skis': 2, 'backpack': 1}",test
val-55532::contradiction,val-55532,134856,Three people on horseback ride along the beach while waves come in.,One person on horseback ride along the beach while waves come in,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000134856.jpg,"['horse', 'person']","{'horse': 3, 'person': 3}",test
val-55532::entailment,val-55532,134856,Three people on horseback ride along the beach while waves come in.,Three individuals on horseback ride along the beach while waves come in,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000134856.jpg,"['horse', 'person']","{'horse': 3, 'person': 3}",test
val-555460::contradiction,val-555460,59044,A group of people are standing around holding video game controllers.,A group of people are sleeping around holding video game controllers,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000059044.jpg,"['person', 'remote']","{'remote': 6, 'person': 14}",test
val-556756::contradiction,val-556756,59044,A group of young and older people standing around.,A group of old and older people standing around,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000059044.jpg,"['person', 'remote']","{'remote': 6, 'person': 14}",test
val-558036::contradiction,val-558036,532481,A person kite boarding in rough seas near the shoreline.,Two people kite boarding in rough seas near the shoreline,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000532481.jpg,"['car', 'kite', 'person', 'surfboard']","{'person': 2, 'car': 6, 'kite': 1, 'surfboard': 1}",test
val-558036::entailment,val-558036,532481,A person kite boarding in rough seas near the shoreline.,AN individual kite boarding in rough seas near the shoreline,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000532481.jpg,"['car', 'kite', 'person', 'surfboard']","{'person': 2, 'car': 6, 'kite': 1, 'surfboard': 1}",test
val-560251::contradiction,val-560251,59044,a number of people in a room with a person playing nintendo wii,a number of people in a room with two people playing nintendo wii,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000059044.jpg,"['person', 'remote']","{'remote': 6, 'person': 14}",test
val-560251::entailment,val-560251,59044,a number of people in a room with a person playing nintendo wii,a number of people in a room with an individual playing nintendo wii,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000059044.jpg,"['person', 'remote']","{'remote': 6, 'person': 14}",test
val-562349::contradiction,val-562349,537270,Three people at a desk are looking at their phones.,One person at a desk are looking at their phones,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-562349::entailment,val-562349,537270,Three people at a desk are looking at their phones.,Three individuals at a desk are looking at their phones,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-562837::contradiction,val-562837,340175,The large room has a wooden table with chairs and a couch.,The small room has a wooden table with chairs and a couch,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000340175.jpg,"['apple', 'bench', 'book', 'chair', 'couch', 'dining table', 'potted plant', 'vase']","{'chair': 6, 'couch': 1, 'dining table': 1, 'bench': 1, 'book': 14, 'apple': 3, 'potted plant': 1, 'vase': 2}",test
val-562837::entailment,val-562837,340175,The large room has a wooden table with chairs and a couch.,The large room has a wooden table with chairs and a sofa,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000340175.jpg,"['apple', 'bench', 'book', 'chair', 'couch', 'dining table', 'potted plant', 'vase']","{'chair': 6, 'couch': 1, 'dining table': 1, 'bench': 1, 'book': 14, 'apple': 3, 'potted plant': 1, 'vase': 2}",test
val-566671::contradiction,val-566671,570688,A group of people standing on top of a sandy beach.,A group of people sleeping on top of a sandy beach,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570688.jpg,"['car', 'kite', 'person']","{'kite': 14, 'person': 14, 'car': 9}",test
val-566671::entailment,val-566671,570688,A group of people standing on top of a sandy beach.,A group of individuals standing on top of a sandy beach,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570688.jpg,"['car', 'kite', 'person']","{'kite': 14, 'person': 14, 'car': 9}",test
val-567890::contradiction,val-567890,537270,A couple of people sitting at a table while using smart phones.,A couple of people running at a table while using smart phones,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-567890::entailment,val-567890,537270,A couple of people sitting at a table while using smart phones.,A couple of individuals sitting at a table while using smart phones,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-569054::contradiction,val-569054,476514,two people in a field wearing a dress and a suit and tie,one person in a field wearing a dress and a suit and tie,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000476514.jpg,"['handbag', 'person', 'tie', 'umbrella']","{'umbrella': 1, 'tie': 1, 'person': 2, 'handbag': 1}",test
val-569193::contradiction,val-569193,274460,A group of young people gather with surfboards on a tropical beach.,A group of old people gather with surfboards on a tropical beach,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000274460.jpg,"['backpack', 'bicycle', 'person', 'surfboard']","{'surfboard': 4, 'backpack': 1, 'person': 13, 'bicycle': 2}",test
val-569828::contradiction,val-569828,297085,A cat sitting in front of a flat screen TV.,A dog sitting in front of a flat screen TV,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000297085.jpg,"['cat', 'teddy bear', 'tv']","{'tv': 2, 'cat': 1, 'teddy bear': 3}",test
val-569828::entailment,val-569828,297085,A cat sitting in front of a flat screen TV.,A cat sitting in front of a flat screen TELEVISION,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000297085.jpg,"['cat', 'teddy bear', 'tv']","{'tv': 2, 'cat': 1, 'teddy bear': 3}",test
val-571137::contradiction,val-571137,143556,People on motorcycles riding across a bridge,People on motorcycles pushing across a bridge,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-571406::contradiction,val-571406,214720,a person that is sitting down with a plate of food,a person that is running down with a plate of food,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000214720.jpg,"['cake', 'chair', 'couch', 'dining table', 'knife', 'person', 'potted plant']","{'couch': 2, 'chair': 2, 'dining table': 1, 'person': 1, 'knife': 1, 'cake': 1, 'potted plant': 3}",test
val-571406::entailment,val-571406,214720,a person that is sitting down with a plate of food,an individual that is sitting down with a plate of food,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000214720.jpg,"['cake', 'chair', 'couch', 'dining table', 'knife', 'person', 'potted plant']","{'couch': 2, 'chair': 2, 'dining table': 1, 'person': 1, 'knife': 1, 'cake': 1, 'potted plant': 3}",test
val-572134::contradiction,val-572134,252559,a number of people walking on a side walk near a building,a number of people sitting on a side walk near a building,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000252559.jpg,['person'],{'person': 13},test
val-573492::contradiction,val-573492,143556,Some people riding some very nice looking motorcycles.,Some people pushing some very nice looking motorcycles,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-575278::contradiction,val-575278,338901,A large brown dog laying on top of a blue couch.,A large brown dog laying on top of a red couch,contradiction,contradiction_attribute,attribute:blue->red,pending,/content/project/artifacts/datasets/coco2017/val2017/000000338901.jpg,"['couch', 'dog', 'remote']","{'dog': 1, 'couch': 1, 'remote': 2}",test
val-575278::entailment,val-575278,338901,A large brown dog laying on top of a blue couch.,A large brown dog laying on top of a blue sofa,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000338901.jpg,"['couch', 'dog', 'remote']","{'dog': 1, 'couch': 1, 'remote': 2}",test
val-577933::contradiction,val-577933,158744,a split photo of a person standing on a street corner,a split photo of a person sleeping on a street corner,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000158744.jpg,"['car', 'chair', 'couch', 'fire hydrant', 'person', 'suitcase']","{'couch': 1, 'car': 4, 'chair': 3, 'person': 1, 'fire hydrant': 2, 'suitcase': 1}",test
val-577933::entailment,val-577933,158744,a split photo of a person standing on a street corner,a split photo of an individual standing on a street corner,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000158744.jpg,"['car', 'chair', 'couch', 'fire hydrant', 'person', 'suitcase']","{'couch': 1, 'car': 4, 'chair': 3, 'person': 1, 'fire hydrant': 2, 'suitcase': 1}",test
val-57853::contradiction,val-57853,494759,Two people on a beach flying a kite in the air.,One person on a beach flying a kite in the air,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000494759.jpg,"['kite', 'person']","{'person': 2, 'kite': 1}",test
val-57853::entailment,val-57853,494759,Two people on a beach flying a kite in the air.,Two individuals on a beach flying a kite in the air,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000494759.jpg,"['kite', 'person']","{'person': 2, 'kite': 1}",test
val-58108::contradiction,val-58108,474854,a person eating a banana sitting at a table,a person eating a banana running at a table,contradiction,contradiction_action,action:sitting->running,pending,/content/project/artifacts/datasets/coco2017/val2017/000000474854.jpg,"['banana', 'chair', 'dining table', 'person']","{'chair': 1, 'dining table': 1, 'person': 1, 'banana': 1}",test
val-58108::entailment,val-58108,474854,a person eating a banana sitting at a table,an individual eating a banana sitting at a table,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000474854.jpg,"['banana', 'chair', 'dining table', 'person']","{'chair': 1, 'dining table': 1, 'person': 1, 'banana': 1}",test
val-581967::contradiction,val-581967,2685,The group of people is standing at a wine bar.,The group of people is sleeping at a wine bar,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000002685.jpg,"['bottle', 'cup', 'handbag', 'person', 'wine glass']","{'bottle': 8, 'person': 6, 'wine glass': 2, 'cup': 2, 'handbag': 1}",test
val-581967::entailment,val-581967,2685,The group of people is standing at a wine bar.,The group of individuals is standing at a wine bar,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000002685.jpg,"['bottle', 'cup', 'handbag', 'person', 'wine glass']","{'bottle': 8, 'person': 6, 'wine glass': 2, 'cup': 2, 'handbag': 1}",test
val-585767::contradiction,val-585767,96493,A boy sitting on top of a couch under a pink blanket.,A boy sitting on top of a bench under a pink blanket,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000096493.jpg,"['couch', 'person', 'remote']","{'couch': 1, 'person': 1, 'remote': 1}",test
val-592953::contradiction,val-592953,153229,Some people are playing a Frisbee game in the middle a field.,Some people are playing two frisbees game in the middle a field,contradiction,contradiction_count,count:article->frisbee,pending,/content/project/artifacts/datasets/coco2017/val2017/000000153229.jpg,"['frisbee', 'person']","{'person': 7, 'frisbee': 2}",test
val-59317::contradiction,val-59317,494759,Two people fly a kite on a beach.,One person fly a kite on a beach,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000494759.jpg,"['kite', 'person']","{'person': 2, 'kite': 1}",test
val-59317::entailment,val-59317,494759,Two people fly a kite on a beach.,Two individuals fly a kite on a beach,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000494759.jpg,"['kite', 'person']","{'person': 2, 'kite': 1}",test
