sample_id,family_id,image_id,source_caption,edited_caption,label,edit_family,edit_rule,audit_status,file_path,objects,object_counts,split
val-499912::contradiction,val-499912,263679,Two people on the sand of a beach area with a man holding the strings to a large parachute that is partially on the sand.,Two people on the sand of a beach area with a man holding the strings to a small parachute that is partially on the sand,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000263679.jpg,"['kite', 'person']","{'person': 4, 'kite': 3}",test
val-499912::entailment,val-499912,263679,Two people on the sand of a beach area with a man holding the strings to a large parachute that is partially on the sand.,Two individuals on the sand of a beach area with a man holding the strings to a large parachute that is partially on the sand,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000263679.jpg,"['kite', 'person']","{'person': 4, 'kite': 3}",test
val-501571::contradiction,val-501571,468501,Two people using an interactive gaming system while a person observes them from a couch.,Two people using an interactive gaming system while a person observes them from a bench,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000468501.jpg,"['chair', 'couch', 'handbag', 'person', 'remote']","{'chair': 3, 'couch': 2, 'person': 3, 'remote': 2, 'handbag': 1}",test
val-501571::entailment,val-501571,468501,Two people using an interactive gaming system while a person observes them from a couch.,Two people using an interactive gaming system while an individual observes them from a couch,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000468501.jpg,"['chair', 'couch', 'handbag', 'person', 'remote']","{'chair': 3, 'couch': 2, 'person': 3, 'remote': 2, 'handbag': 1}",test
val-502646::contradiction,val-502646,223955,A person stretches to catch a red Frisbee.,A person stretches to catch a blue Frisbee,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000223955.jpg,"['frisbee', 'person']","{'person': 1, 'frisbee': 1}",test
val-502646::entailment,val-502646,223955,A person stretches to catch a red Frisbee.,AN individual stretches to catch a red Frisbee,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000223955.jpg,"['frisbee', 'person']","{'person': 1, 'frisbee': 1}",test
val-505476::contradiction,val-505476,259640,people walking around a tamale truck and a building,people sitting around a tamale truck and a building,contradiction,contradiction_action,action:walking->sitting,pending,/content/project/artifacts/datasets/coco2017/val2017/000000259640.jpg,"['backpack', 'bicycle', 'handbag', 'orange', 'person', 'truck']","{'bicycle': 4, 'orange': 4, 'handbag': 2, 'person': 9, 'truck': 1, 'backpack': 1}",test
val-505476::entailment,val-505476,259640,people walking around a tamale truck and a building,individuals walking around a tamale truck and a building,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000259640.jpg,"['backpack', 'bicycle', 'handbag', 'orange', 'person', 'truck']","{'bicycle': 4, 'orange': 4, 'handbag': 2, 'person': 9, 'truck': 1, 'backpack': 1}",test
val-505989::contradiction,val-505989,426166,A bike is locked to a pole in front of a red building.,A bike is locked to a pole in front of a blue building,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000426166.jpg,['bicycle'],{'bicycle': 1},test
val-505989::entailment,val-505989,426166,A bike is locked to a pole in front of a red building.,A bicycle is locked to a pole in front of a red building,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000426166.jpg,['bicycle'],{'bicycle': 1},test
val-506341::contradiction,val-506341,475064,A person is holding up a half eaten pastry.,Two people are holding up a half eaten pastry,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000475064.jpg,"['donut', 'person']","{'person': 3, 'donut': 1}",test
val-506341::entailment,val-506341,475064,A person is holding up a half eaten pastry.,AN individual is holding up a half eaten pastry,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000475064.jpg,"['donut', 'person']","{'person': 3, 'donut': 1}",test
val-517765::contradiction,val-517765,497867,a bus full of people drives down a city street,a train full of people drives down a city street,contradiction,contradiction_object,object:bus->train,pending,/content/project/artifacts/datasets/coco2017/val2017/000000497867.jpg,"['bus', 'person']","{'bus': 1, 'person': 3}",test
val-517765::entailment,val-517765,497867,a bus full of people drives down a city street,a bus full of individuals drives down a city street,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000497867.jpg,"['bus', 'person']","{'bus': 1, 'person': 3}",test
val-521551::contradiction,val-521551,416534,"A room with table, chair, tv monitor and stand","A room with table, chair, laptop monitor and stand",contradiction,contradiction_object,object:tv->laptop,pending,/content/project/artifacts/datasets/coco2017/val2017/000000416534.jpg,"['book', 'chair', 'couch', 'potted plant', 'tv']","{'potted plant': 2, 'tv': 1, 'chair': 1, 'couch': 1, 'book': 14}",test
val-521551::entailment,val-521551,416534,"A room with table, chair, tv monitor and stand","A room with table, chair, television monitor and stand",entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000416534.jpg,"['book', 'chair', 'couch', 'potted plant', 'tv']","{'potted plant': 2, 'tv': 1, 'chair': 1, 'couch': 1, 'book': 14}",test
val-526274::contradiction,val-526274,231125,A person putting doughnuts into a bag in a shop.,Two people putting doughnuts into a bag in a shop,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000231125.jpg,"['donut', 'person']","{'person': 2, 'donut': 13}",test
val-526274::entailment,val-526274,231125,A person putting doughnuts into a bag in a shop.,AN individual putting doughnuts into a bag in a shop,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000231125.jpg,"['donut', 'person']","{'person': 2, 'donut': 13}",test
val-528551::contradiction,val-528551,266409,A person riding skis on top of a snow covered slope.,A person pushing skis on top of a snow covered slope,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000266409.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-528551::entailment,val-528551,266409,A person riding skis on top of a snow covered slope.,AN individual riding skis on top of a snow covered slope,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000266409.jpg,"['person', 'skis']","{'person': 1, 'skis': 1}",test
val-528846::contradiction,val-528846,441442,The person is riding a horse in the pen.,The person is riding a cow in the pen,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000441442.jpg,"['chair', 'horse', 'person']","{'horse': 1, 'chair': 1, 'person': 2}",test
val-528846::entailment,val-528846,441442,The person is riding a horse in the pen.,The individual is riding a horse in the pen,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000441442.jpg,"['chair', 'horse', 'person']","{'horse': 1, 'chair': 1, 'person': 2}",test
val-533336::contradiction,val-533336,473821,A red couch next to a brown chair in a living room.,A blue couch next to a brown chair in a living room,contradiction,contradiction_attribute,attribute:red->blue,pending,/content/project/artifacts/datasets/coco2017/val2017/000000473821.jpg,"['bowl', 'chair', 'couch']","{'couch': 1, 'chair': 2, 'bowl': 1}",test
val-533336::entailment,val-533336,473821,A red couch next to a brown chair in a living room.,A red sofa next to a brown chair in a living room,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000473821.jpg,"['bowl', 'chair', 'couch']","{'couch': 1, 'chair': 2, 'bowl': 1}",test
val-541408::contradiction,val-541408,411817,A group of people playing games while holding remotes,A group of people playing games while dropping remotes,contradiction,contradiction_action,action:holding->dropping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000411817.jpg,"['cell phone', 'person', 'remote', 'tv']","{'tv': 6, 'person': 8, 'cell phone': 1, 'remote': 1}",test
val-541408::entailment,val-541408,411817,A group of people playing games while holding remotes,A group of individuals playing games while holding remotes,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000411817.jpg,"['cell phone', 'person', 'remote', 'tv']","{'tv': 6, 'person': 8, 'cell phone': 1, 'remote': 1}",test
val-548323::contradiction,val-548323,289960,A person standing on top of a beach flying a kite.,A person sleeping on top of a beach flying a kite,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000289960.jpg,"['kite', 'person']","{'person': 1, 'kite': 1}",test
val-548323::entailment,val-548323,289960,A person standing on top of a beach flying a kite.,AN individual standing on top of a beach flying a kite,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000289960.jpg,"['kite', 'person']","{'person': 1, 'kite': 1}",test
val-5486::contradiction,val-5486,276024,Two people on horseback herding cattle through the woods,One person on horseback herding cattle through the woods,contradiction,contradiction_count,count:two->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000276024.jpg,"['cow', 'horse', 'person']","{'horse': 2, 'person': 2, 'cow': 5}",test
val-5486::entailment,val-5486,276024,Two people on horseback herding cattle through the woods,Two individuals on horseback herding cattle through the woods,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000276024.jpg,"['cow', 'horse', 'person']","{'horse': 2, 'person': 2, 'cow': 5}",test
val-548729::contradiction,val-548729,465806,A person reaches for a container on a counter.,Two people reaches for a container on a counter,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465806.jpg,"['banana', 'bowl', 'cup', 'person']","{'person': 3, 'cup': 2, 'banana': 7, 'bowl': 2}",test
val-548729::entailment,val-548729,465806,A person reaches for a container on a counter.,AN individual reaches for a container on a counter,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465806.jpg,"['banana', 'bowl', 'cup', 'person']","{'person': 3, 'cup': 2, 'banana': 7, 'bowl': 2}",test
val-55404::contradiction,val-55404,39477,"A small room with a futon couch, a sewing machine on a table, and a flatscreen TV.","A large room with a futon couch, a sewing machine on a table, and a flatscreen TV",contradiction,contradiction_attribute,attribute:small->large,pending,/content/project/artifacts/datasets/coco2017/val2017/000000039477.jpg,"['book', 'couch', 'potted plant', 'tv', 'vase']","{'potted plant': 6, 'tv': 1, 'couch': 1, 'book': 6, 'vase': 1}",test
val-55404::entailment,val-55404,39477,"A small room with a futon couch, a sewing machine on a table, and a flatscreen TV.","A small room with a futon couch, a sewing machine on a table, and a flatscreen TELEVISION",entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000039477.jpg,"['book', 'couch', 'potted plant', 'tv', 'vase']","{'potted plant': 6, 'tv': 1, 'couch': 1, 'book': 6, 'vase': 1}",test
val-561460::contradiction,val-561460,12670,A large group of people on a city street.,A small group of people on a city street,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000012670.jpg,"['backpack', 'cell phone', 'handbag', 'person', 'teddy bear']","{'teddy bear': 1, 'backpack': 7, 'person': 14, 'handbag': 6, 'cell phone': 1}",test
val-561460::entailment,val-561460,12670,A large group of people on a city street.,A large group of individuals on a city street,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000012670.jpg,"['backpack', 'cell phone', 'handbag', 'person', 'teddy bear']","{'teddy bear': 1, 'backpack': 7, 'person': 14, 'handbag': 6, 'cell phone': 1}",test
val-561846::contradiction,val-561846,223182,A person sitting down with a tennis racket.,Two people sitting down with a tennis racket,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000223182.jpg,"['bench', 'bottle', 'chair', 'person', 'tennis racket']","{'bottle': 2, 'person': 5, 'tennis racket': 1, 'bench': 1, 'chair': 2}",test
val-561846::entailment,val-561846,223182,A person sitting down with a tennis racket.,AN individual sitting down with a tennis racket,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000223182.jpg,"['bench', 'bottle', 'chair', 'person', 'tennis racket']","{'bottle': 2, 'person': 5, 'tennis racket': 1, 'bench': 1, 'chair': 2}",test
val-562349::contradiction,val-562349,537270,Three people at a desk are looking at their phones.,One person at a desk are looking at their phones,contradiction,contradiction_count,count:three->one,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-562349::entailment,val-562349,537270,Three people at a desk are looking at their phones.,Three individuals at a desk are looking at their phones,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000537270.jpg,"['cell phone', 'chair', 'cup', 'person']","{'cell phone': 3, 'chair': 1, 'person': 3, 'cup': 1}",test
val-564870::contradiction,val-564870,163117,A large group of people in a field with kites.,A small group of people in a field with kites,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000163117.jpg,"['backpack', 'handbag', 'kite', 'person']","{'kite': 12, 'handbag': 2, 'person': 12, 'backpack': 1}",test
val-564870::entailment,val-564870,163117,A large group of people in a field with kites.,A large group of individuals in a field with kites,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000163117.jpg,"['backpack', 'handbag', 'kite', 'person']","{'kite': 12, 'handbag': 2, 'person': 12, 'backpack': 1}",test
val-565687::contradiction,val-565687,210394,an old bus on the road and people boarding it,a young bus on the road and people boarding it,contradiction,contradiction_attribute,attribute:old->young,pending,/content/project/artifacts/datasets/coco2017/val2017/000000210394.jpg,"['bicycle', 'bus', 'motorcycle', 'person']","{'bicycle': 1, 'motorcycle': 2, 'bus': 1, 'person': 14}",test
val-565687::entailment,val-565687,210394,an old bus on the road and people boarding it,an old bus on the road and individuals boarding it,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000210394.jpg,"['bicycle', 'bus', 'motorcycle', 'person']","{'bicycle': 1, 'motorcycle': 2, 'bus': 1, 'person': 14}",test
val-566671::contradiction,val-566671,570688,A group of people standing on top of a sandy beach.,A group of people sleeping on top of a sandy beach,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570688.jpg,"['car', 'kite', 'person']","{'kite': 14, 'person': 14, 'car': 9}",test
val-566671::entailment,val-566671,570688,A group of people standing on top of a sandy beach.,A group of individuals standing on top of a sandy beach,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000570688.jpg,"['car', 'kite', 'person']","{'kite': 14, 'person': 14, 'car': 9}",test
val-56807::contradiction,val-56807,102411,Two people sitting on a motorcycle in the street next to a beach.,Two people sitting on a bicycle in the street next to a beach,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000102411.jpg,"['car', 'handbag', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 11, 'car': 1, 'handbag': 1}",test
val-56807::entailment,val-56807,102411,Two people sitting on a motorcycle in the street next to a beach.,Two individuals sitting on a motorcycle in the street next to a beach,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000102411.jpg,"['car', 'handbag', 'motorcycle', 'person']","{'motorcycle': 1, 'person': 11, 'car': 1, 'handbag': 1}",test
val-575496::contradiction,val-575496,481582,There are people standing next to a horse.,There are people standing next to a cow,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000481582.jpg,"['horse', 'person']","{'horse': 1, 'person': 3}",test
val-575496::entailment,val-575496,481582,There are people standing next to a horse.,There are individuals standing next to a horse,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000481582.jpg,"['horse', 'person']","{'horse': 1, 'person': 3}",test
val-578831::contradiction,val-578831,300341,A couple of people standing in a room with some remotes.,A couple of people sleeping in a room with some remotes,contradiction,contradiction_action,action:standing->sleeping,pending,/content/project/artifacts/datasets/coco2017/val2017/000000300341.jpg,"['person', 'remote']","{'person': 6, 'remote': 3}",test
val-578831::entailment,val-578831,300341,A couple of people standing in a room with some remotes.,A couple of individuals standing in a room with some remotes,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000300341.jpg,"['person', 'remote']","{'person': 6, 'remote': 3}",test
val-579003::contradiction,val-579003,143556,The person is driving a motorcycle on the road,The person is driving a bicycle on the road,contradiction,contradiction_object,object:motorcycle->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-579003::entailment,val-579003,143556,The person is driving a motorcycle on the road,The individual is driving a motorcycle on the road,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-579048::contradiction,val-579048,143556,People riding motorcycles across a bridge beside each other.,People pushing motorcycles across a bridge beside each other,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-579048::entailment,val-579048,143556,People riding motorcycles across a bridge beside each other.,Individuals riding motorcycles across a bridge beside each other,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000143556.jpg,"['motorcycle', 'person']","{'motorcycle': 3, 'person': 7}",test
val-582686::contradiction,val-582686,96493,A boy draped in a blanket holds a remote control on a couch,A boy draped in a blanket holds a remote control on a bench,contradiction,contradiction_object,object:couch->bench,pending,/content/project/artifacts/datasets/coco2017/val2017/000000096493.jpg,"['couch', 'person', 'remote']","{'couch': 1, 'person': 1, 'remote': 1}",test
val-582686::entailment,val-582686,96493,A boy draped in a blanket holds a remote control on a couch,A boy draped in a blanket holds a remote control on a sofa,entailment,entailment_synonym,synonym:couch->sofa,pending,/content/project/artifacts/datasets/coco2017/val2017/000000096493.jpg,"['couch', 'person', 'remote']","{'couch': 1, 'person': 1, 'remote': 1}",test
val-58848::contradiction,val-58848,573258,a person riding skis on a snowy slope,a person pushing skis on a snowy slope,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000573258.jpg,"['backpack', 'person', 'skis']","{'person': 1, 'backpack': 1, 'skis': 1}",test
val-58848::entailment,val-58848,573258,a person riding skis on a snowy slope,an individual riding skis on a snowy slope,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000573258.jpg,"['backpack', 'person', 'skis']","{'person': 1, 'backpack': 1, 'skis': 1}",test
val-589627::contradiction,val-589627,117908,The person is looking in the refrigerator while the cat looks on.,The person is looking in the refrigerator while the dog looks on,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000117908.jpg,"['bottle', 'cat', 'person', 'refrigerator']","{'cat': 1, 'person': 1, 'refrigerator': 2, 'bottle': 5}",test
val-589627::entailment,val-589627,117908,The person is looking in the refrigerator while the cat looks on.,The individual is looking in the refrigerator while the cat looks on,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000117908.jpg,"['bottle', 'cat', 'person', 'refrigerator']","{'cat': 1, 'person': 1, 'refrigerator': 2, 'bottle': 5}",test
val-598142::contradiction,val-598142,533536,A cat looking at a tv monitor on a desk,A dog looking at a tv monitor on a desk,contradiction,contradiction_object,object:cat->dog,pending,/content/project/artifacts/datasets/coco2017/val2017/000000533536.jpg,"['cat', 'tv']","{'tv': 1, 'cat': 1}",test
val-598142::entailment,val-598142,533536,A cat looking at a tv monitor on a desk,A cat looking at a television monitor on a desk,entailment,entailment_synonym,synonym:tv->television,pending,/content/project/artifacts/datasets/coco2017/val2017/000000533536.jpg,"['cat', 'tv']","{'tv': 1, 'cat': 1}",test
val-598603::contradiction,val-598603,492077,A line of people are riding bicycles on the street.,A line of people are pushing bicycles on the street,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000492077.jpg,"['bicycle', 'bus', 'car', 'person', 'traffic light']","{'car': 4, 'bus': 1, 'bicycle': 4, 'traffic light': 6, 'person': 11}",test
val-598603::entailment,val-598603,492077,A line of people are riding bicycles on the street.,A line of individuals are riding bicycles on the street,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000492077.jpg,"['bicycle', 'bus', 'car', 'person', 'traffic light']","{'car': 4, 'bus': 1, 'bicycle': 4, 'traffic light': 6, 'person': 11}",test
val-599646::contradiction,val-599646,244099,A PERSON IS RIDING A HORSE THAT IS RUNNING VERY FAST,A PERSON IS RIDING A COW THAT IS RUNNING VERY FAST,contradiction,contradiction_object,object:horse->cow,pending,/content/project/artifacts/datasets/coco2017/val2017/000000244099.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-599646::entailment,val-599646,244099,A PERSON IS RIDING A HORSE THAT IS RUNNING VERY FAST,AN INDIVIDUAL IS RIDING A HORSE THAT IS RUNNING VERY FAST,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000244099.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-602409::contradiction,val-602409,244099,A large open field of dirt and yellow grass with a person riding a horse.,A small open field of dirt and yellow grass with a person riding a horse,contradiction,contradiction_attribute,attribute:large->small,pending,/content/project/artifacts/datasets/coco2017/val2017/000000244099.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-602409::entailment,val-602409,244099,A large open field of dirt and yellow grass with a person riding a horse.,A large open field of dirt and yellow grass with an individual riding a horse,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000244099.jpg,"['horse', 'person']","{'horse': 1, 'person': 1}",test
val-608195::contradiction,val-608195,491130,A person does a trick on their snowboard on a mountain,Two people does a trick on their snowboard on a mountain,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000491130.jpg,"['person', 'snowboard']","{'person': 2, 'snowboard': 1}",test
val-608195::entailment,val-608195,491130,A person does a trick on their snowboard on a mountain,AN individual does a trick on their snowboard on a mountain,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000491130.jpg,"['person', 'snowboard']","{'person': 2, 'snowboard': 1}",test
val-609157::contradiction,val-609157,425227,People on a beach fly a kite near the water,People on a beach fly two kites near the water,contradiction,contradiction_count,count:article->kite,pending,/content/project/artifacts/datasets/coco2017/val2017/000000425227.jpg,"['kite', 'person', 'surfboard']","{'person': 2, 'kite': 2, 'surfboard': 1}",test
val-609157::entailment,val-609157,425227,People on a beach fly a kite near the water,Individuals on a beach fly a kite near the water,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000425227.jpg,"['kite', 'person', 'surfboard']","{'person': 2, 'kite': 2, 'surfboard': 1}",test
val-613701::contradiction,val-613701,425906,A person is taken in this very picture.,Two people are taken in this very picture,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000425906.jpg,"['person', 'snowboard']","{'person': 13, 'snowboard': 1}",test
val-613701::entailment,val-613701,425906,A person is taken in this very picture.,AN individual is taken in this very picture,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000425906.jpg,"['person', 'snowboard']","{'person': 13, 'snowboard': 1}",test
val-618295::contradiction,val-618295,125572,a woman riding a bike in the street and a building with a clock in the background,a woman riding a bike in the street and a building with two clocks in the background,contradiction,contradiction_count,count:article->clock,pending,/content/project/artifacts/datasets/coco2017/val2017/000000125572.jpg,"['backpack', 'bicycle', 'bus', 'clock', 'handbag', 'motorcycle', 'person', 'traffic light', 'truck']","{'bicycle': 1, 'bus': 2, 'person': 14, 'clock': 2, 'truck': 2, 'traffic light': 4, 'motorcycle': 2, 'handbag': 1, 'backpack': 1}",test
val-618295::entailment,val-618295,125572,a woman riding a bike in the street and a building with a clock in the background,a woman riding a bicycle in the street and a building with a clock in the background,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000125572.jpg,"['backpack', 'bicycle', 'bus', 'clock', 'handbag', 'motorcycle', 'person', 'traffic light', 'truck']","{'bicycle': 1, 'bus': 2, 'person': 14, 'clock': 2, 'truck': 2, 'traffic light': 4, 'motorcycle': 2, 'handbag': 1, 'backpack': 1}",test
val-618983::contradiction,val-618983,201418,A person waits for their luggage at an airport,Two people waits for their luggage at an airport,contradiction,contradiction_count,count:article->person,pending,/content/project/artifacts/datasets/coco2017/val2017/000000201418.jpg,"['handbag', 'person', 'suitcase', 'tv']","{'tv': 4, 'suitcase': 10, 'person': 14, 'handbag': 1}",test
val-618983::entailment,val-618983,201418,A person waits for their luggage at an airport,AN individual waits for their luggage at an airport,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000201418.jpg,"['handbag', 'person', 'suitcase', 'tv']","{'tv': 4, 'suitcase': 10, 'person': 14, 'handbag': 1}",test
val-622128::contradiction,val-622128,314264,a person placing flowers in a white vase attached to a wall,a person placing flowers in a black vase attached to a wall,contradiction,contradiction_attribute,attribute:white->black,pending,/content/project/artifacts/datasets/coco2017/val2017/000000314264.jpg,"['person', 'potted plant', 'vase']","{'potted plant': 2, 'person': 1, 'vase': 2}",test
val-622128::entailment,val-622128,314264,a person placing flowers in a white vase attached to a wall,an individual placing flowers in a white vase attached to a wall,entailment,entailment_synonym,synonym:person->individual,pending,/content/project/artifacts/datasets/coco2017/val2017/000000314264.jpg,"['person', 'potted plant', 'vase']","{'potted plant': 2, 'person': 1, 'vase': 2}",test
val-622897::contradiction,val-622897,125572,A lady is riding her bike and approaching the huge castle like building.,A lady is pushing her bike and approaching the huge castle like building,contradiction,contradiction_action,action:riding->pushing,pending,/content/project/artifacts/datasets/coco2017/val2017/000000125572.jpg,"['backpack', 'bicycle', 'bus', 'clock', 'handbag', 'motorcycle', 'person', 'traffic light', 'truck']","{'bicycle': 1, 'bus': 2, 'person': 14, 'clock': 2, 'truck': 2, 'traffic light': 4, 'motorcycle': 2, 'handbag': 1, 'backpack': 1}",test
val-622897::entailment,val-622897,125572,A lady is riding her bike and approaching the huge castle like building.,A lady is riding her bicycle and approaching the huge castle like building,entailment,entailment_synonym,synonym:bike->bicycle,pending,/content/project/artifacts/datasets/coco2017/val2017/000000125572.jpg,"['backpack', 'bicycle', 'bus', 'clock', 'handbag', 'motorcycle', 'person', 'traffic light', 'truck']","{'bicycle': 1, 'bus': 2, 'person': 14, 'clock': 2, 'truck': 2, 'traffic light': 4, 'motorcycle': 2, 'handbag': 1, 'backpack': 1}",test
val-627882::contradiction,val-627882,465549,Two young people standing in a living room holding game controllers.,Two old people standing in a living room holding game controllers,contradiction,contradiction_attribute,attribute:young->old,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465549.jpg,"['couch', 'dining table', 'person', 'potted plant', 'remote', 'vase']","{'person': 2, 'couch': 1, 'potted plant': 2, 'remote': 4, 'vase': 2, 'dining table': 1}",test
val-627882::entailment,val-627882,465549,Two young people standing in a living room holding game controllers.,Two young individuals standing in a living room holding game controllers,entailment,entailment_synonym,synonym:people->individuals,pending,/content/project/artifacts/datasets/coco2017/val2017/000000465549.jpg,"['couch', 'dining table', 'person', 'potted plant', 'remote', 'vase']","{'person': 2, 'couch': 1, 'potted plant': 2, 'remote': 4, 'vase': 2, 'dining table': 1}",test
